"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL114","1","Programa para afrodescendientes e indígenas (ACIP)","2011-08-30","start-actual","2016-08-30","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2011","2016","4093333.33",""
"COL115","1","Enseñanza en francés 2013","2013-01-01","start-actual","2014-01-01","end-actual","France","FRA","Colombia","COL","110","Education","Implementation","2013","2014","3268056.75936",""
"COL116","1","Resolución de conflictos relacionados con tierras y recursos naturales","2011-06-16","start-actual","2013-06-16","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","399940.67",""
"COL117","1","Programa de Servicios Comunitarios para población Afrocolombiana Víctima del Conflicto","2010-10-26","start-actual","2013-10-26","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","1021317.58404",""
"COL118","1","V Encuentro Latinoamericano de Gobiernos Locales en Territorios Indígenas","2012-12-31","start-actual","2013-12-31","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","127639.68315",""
"COL119","1","Consejo Comunitario Mayor de la Asociación Campesina Integral del Atrato - COCOMACIA","2011-05-27","start-actual","2013-11-27","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","130000.0",""
"COL120","1","Inventario para la protección y difusión del patrimonio ambiental y el patrimonio cultural tangible de la población afrodescendiente e indígena del choco","2011-08-01","start-actual","2013-08-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","65000.0",""
"COL121","1","TERCERA FASE OBSERVATORIO DE TERRITORIOS ETNICOS EN CONTEXTOS DE CAMBIO SOCIOCULTURAL Y DISPUTAS POR EL TERRITORIO","2012-04-01","start-actual","2013-10-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","255279.3663",""
"COL122","1","Proyecto para la construcción de una biblioteca para niños en Toca","2012-03-05","start-actual","2013-09-05","end-actual","Japan","JPN","Colombia","COL","110","Education","Implementation","2012","2013","110281.668085",""
"COL123","1","Fortalecimiento del proceso de articulaciòn de organizaciones sociales afrodescendientes y redes de Consejos Comunitarios para la exigilidad de los derechos de la poblaciòn afrocolombiana","2012-04-01","start-actual","2013-10-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","191459.524725",""
"COL124","0","Construcción de paz y prevención de conflictos mediante el apoyo a la organización civil y la participación en colombia: creación del centro de estudios interculturales para el fortalecimiento de capacidades, reconocimiento y defensa de derechos de los indígenas, afrodescendientes y campesinos. PCI 2011","2012-01-01","start-actual","2013-07-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","135075.185615",""
"COL125","1","Fortalecimiento pedagógico e institucional del programa de educación indígena de la Universidad de Antioquia, para la consolidación de la licenciatura en pedagogía de la madre tierra y el desarrollo de los planes de vida indígena. PCI 2011","2012-01-01","start-actual","2013-07-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","21711.5101038",""
"COL126","1","Proyecto: Implementación de los ODM desde la perspectiva indígena como herramienta de gestión, fortalecimiento interno e incidencia política","2012-01-01","start-actual","2014-01-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","191459.524725",""
"COL127","1","Consolidación de un Laboratorio Iberoamericano de Investigación sobre cultura y desarrollo. PCI 2011","2012-01-01","start-actual","2013-07-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","93815.1671152",""
"COL128","1","Revisión de políticas y prácticas medioambientales y armonización con el marco internacional de derechos de los pueblos indígenas desde el análisis y la práctica de las organizaciones indígenas","2012-12-31","start-actual","2013-12-31","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","191459.524725",""
"COL129","1","Fortalecimiento de la participación política de las mujeres indígenas del norte del Cauca, para una cultura democrática y de paz","2012-12-31","start-actual","2014-04-30","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","152683.570828",""
"COL130","1","Programa Nacional de Escuelas Taller","2012-11-01","start-actual","2014-05-01","end-actual","Spain","ESP","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2014","82965.7940475",""
"COL131","1","REVISIÓN DE POLÍTICAS Y PRÁCTICAS MEDIOAMBIENTALES Y ARMONIZACIÓN CON EL MARCO INTERNACIONAL DE DERECHOS DE LOS PUEBLOS INDÍGENAS DESDE EL ANÁLISIS Y LA PRÁCTICA DE LAS ORGANIZACIONES INDÍGENAS","2012-12-27","start-actual","2014-06-27","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","63819.841575",""
"COL132","1","Mejora de las condiciones de vida, bajo el enfoque de protección para las comunidades afrocolombianas, indigenas y mestizas afectadas por el conflicto en el departamento de Nariño, Cauca y Valle del Cauca.","2012-02-01","start-actual","2013-08-01","end-actual","Switzerland","CHE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","286343.261812",""
"COL133","1","Contribución a la autoprotección de las comunidades indígenas afectadas por el conflicto armado en el suroccidente de Colombia desde la acción humanitaria contra minas","2012-12-19","start-actual","2014-06-19","end-actual","Switzerland","CHE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","75724.696638",""
"COL134","1","Fortalecimiento étnico y de los derechos de las víctimas de las comunidades negras en Colombia.","2012-11-01","start-actual","2014-01-01","end-actual","Switzerland","CHE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","33053.9356307",""
"COL135","1","Defensa de los derechos en Colombia","2011-01-01","start-actual","2014-01-01","end-actual","Belgium","BEL","Colombia","COL","152","Government and civil society, general","Implementation","2011","2014","501244.0",""
"COL136","1","Fortalecimiento del tejido social a partir de la puesta en valor del Patrimonio Cultural, para mitigar las secuelas causadas por el conflicto armado","2011-12-01","start-actual","2013-12-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","209729.0",""
"COL137","1","Apoyo al Sistema Nacional de Escuelas Taller. Fases V","2011-12-01","start-actual","2013-06-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","84500.0",""
"COL138","1","Apoyo al Museo Casa de la Memoria de Medellìn - Fase II","2012-03-01","start-actual","2015-03-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","382919.04945",""
"COL139","1","Apoyo al Museo CAsa de la Memoria de Medellín - Fase II","2012-02-27","start-actual","2014-02-27","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","382919.04945",""
"COL140","1","Convenio 2010-2013 Mejora de la calidad educativa para la inserción social de poblaciones vulnerables en América Latina - Fase I","2010-09-01","start-actual","2013-09-01","end-actual","Spain","ESP","Colombia","COL","110","Education","Implementation","2010","2013","332596.156514",""
"COL141","1","Formación de docentes mediante entornos virtuales para la educación parental. PCI 2011","2012-01-01","start-actual","2013-07-01","end-actual","Spain","ESP","Colombia","COL","110","Education","Implementation","2012","2013","111745.597067",""
"COL142","1","Becas de formación 2012","2012-07-01","start-actual","2013-07-01","end-actual","France","FRA","Colombia","COL","110","Education","Implementation","2012","2013","191459.524725",""
"COL143","1","Apropiación local del desarrollo","2009-07-30","start-actual","2016-01-30","end-actual","Canada","CAN","Colombia","COL","420","Women","Implementation","2009","2016","484231.018617",""
"COL144","1","Proyecto para la construcción de un hogar para primera infacia en Cajibío","2012-03-07","start-actual","2013-10-07","end-actual","Japan","JPN","Colombia","COL","110","Education","Implementation","2012","2013","99211.3801813",""
"COL145","1","Proyecto para la construcción de un colegio en el municipio de La Palma","2011-12-15","start-actual","2013-07-15","end-actual","Japan","JPN","Colombia","COL","110","Education","Implementation","2011","2013","104967.0",""
"COL146","1","Proyecto para la construcción de una biblioteca para niños en Timbiquí","2012-03-05","start-actual","2013-10-05","end-actual","Japan","JPN","Colombia","COL","110","Education","Implementation","2012","2013","110277.74071",""
"COL147","1","Proyecto para la construcción de un colegio para etno educación en Valle del Guamuéz","2012-02-27","start-actual","2013-09-27","end-actual","Japan","JPN","Colombia","COL","110","Education","Implementation","2012","2013","87477.365925",""
"COL148","1","Proyecto para la construcción de un restaurante del hogar para primera infancia en Soacha","2012-02-29","start-actual","2013-09-29","end-actual","Japan","JPN","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2013","87784.6830083",""
"COL149","1","Iniciativa neerlandesa de desarrollo de capacidades en la educación superior (NICHE) en Colombia","2010-01-01","start-actual","2014-01-01","end-actual","Netherlands","NLD","Colombia","COL","110","Education","Implementation","2010","2014","2655425.71852",""
"COL150","1","ALFA III - América Latina Formación Académica","2007-01-01","start-actual","2014-01-01","end-actual","European Union","DAC","Colombia","COL","110","Education","Implementation","2007","2014","6551055.32804",""
"COL151","1","Proyecto para la construcción de un hogar para primera infancia en Suarez","2012-03-07","start-actual","2013-10-07","end-actual","Japan","JPN","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2013","100247.225302",""
"COL152","1","PROGRAMA ERASMUS MUNDUS II","2004-01-01","start-actual","2014-01-01","end-actual","European Union","DAC","Colombia","COL","110","Education","Implementation","2004","2014","16897879.2385",""
"COL153","1","Proyecto para la construcción de un restaurante del hogar para primera infancia en Santa Marta","2012-02-29","start-actual","2013-09-29","end-actual","Japan","JPN","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2013","88050.7626555",""
